Lipid,Sample_ID,db,Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Match_Group,Correct_RT,Max_Intensity,Cage,Mouse,Genotype,Biology,FAC,TG,Group,Cluster_RT,Cluster_Ground_Truth_Dif,Area,Area_DDT,Area_DDT_Ratio,SLBG_group
"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD93_F4_5xFAD_cereb_O3on_01,n-9,790.7,601.5,14.63,1445.0,1512,14.63,1445.0,DOD93,DOD93_F4,5xFAD,cereb,FA18:1,"TG(54:4), TG(55:11)",345,14.63,0.02999999999999936,203.0,212.0,,64
"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-7,818.7,601.5,14.67,940.0,2140,14.67,940.0,DOD94,DOD94_F4,5xFAD,cereb,FA18:1,"TG(54:4), TG(55:11)",323,14.67,0.009999999999999787,95.0,77.0,16.86,68
"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-9,790.7,601.5,14.68,10918.0,1516,14.68,10918.0,DOD94,DOD94_F4,5xFAD,cereb,FA18:1,"TG(54:4), TG(55:11)",346,14.68,0.019999999999999574,1399.0,1298.0,16.86,68
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD185_M1_5xFAD_cereb_O3on_01,n-9,790.7,601.5,14.63,4148.0,1520,14.63,4148.0,FAD185,FAD185_M1,5xFAD,cereb,FA18:1,"TG(54:4), TG(55:11)",347,14.63,0.02999999999999936,669.0,479.0,,72
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-9,790.7,601.5,14.68,2905.0,1524,14.46,84425.0,FAD185,FAD185_M3,5xFAD,cereb,FA18:1,"TG(54:4), TG(55:11)",348,14.68,0.019999999999999574,198.0,181.0,,76
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-7,818.7,601.5,14.67,4105.0,2152,14.67,4105.0,FAD189,FAD189_M1,5xFAD,cereb,FA18:1,"TG(54:4), TG(55:11)",326,14.67,0.009999999999999787,464.0,378.0,14.95,79
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-9,790.7,601.5,14.72,48676.0,1528,14.72,48676.0,FAD189,FAD189_M1,5xFAD,cereb,FA18:1,"TG(54:4), TG(55:11)",349,14.72,0.0600000000000005,5789.0,5650.0,14.95,79
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M2_5xFAD_cereb_O3on_01,n-7,818.7,601.5,14.58,312.0,2156,14.36,7082.0,FAD189,FAD189_M2,5xFAD,cereb,FA18:1,"TG(54:4), TG(55:11)",327,14.58,0.08000000000000007,26.0,0.0,,83
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M2_5xFAD_cereb_O3on_01,n-9,790.7,601.5,14.68,938.0,1532,14.46,59970.0,FAD189,FAD189_M2,5xFAD,cereb,FA18:1,"TG(54:4), TG(55:11)",350,14.68,0.019999999999999574,151.0,45.0,,83
"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD93_F4_5xFAD_cortex_O3on_01,n-9,790.7,601.5,14.68,3545.0,1513,14.68,3545.0,DOD93,DOD93_F4,5xFAD,cortex,FA18:1,"TG(54:4), TG(55:11)",351,14.68,0.019999999999999574,452.0,390.0,,65
"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD94_F4_5xFAD_cortex_O3on_01,n-7,818.7,601.5,14.63,457.0,2141,14.63,457.0,DOD94,DOD94_F4,5xFAD,cortex,FA18:1,"TG(54:4), TG(55:11)",329,14.63,0.02999999999999936,71.0,53.0,12.57,69
"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD94_F4_5xFAD_cortex_O3on_01,n-9,790.7,601.5,14.68,4384.0,1517,14.68,4384.0,DOD94,DOD94_F4,5xFAD,cortex,FA18:1,"TG(54:4), TG(55:11)",352,14.68,0.019999999999999574,730.0,666.0,12.57,69
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD185_M1_5xFAD_cortex_O3on_01,n-7,818.7,601.5,14.63,656.0,2145,14.63,656.0,FAD185,FAD185_M1,5xFAD,cortex,FA18:1,"TG(54:4), TG(55:11)",330,14.63,0.02999999999999936,80.0,71.0,10.15,73
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD185_M1_5xFAD_cortex_O3on_01,n-9,790.7,601.5,14.68,6715.0,1521,14.68,6715.0,FAD185,FAD185_M1,5xFAD,cortex,FA18:1,"TG(54:4), TG(55:11)",353,14.68,0.019999999999999574,793.0,721.0,10.15,73
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-7,818.7,601.5,14.63,5122.0,2153,14.63,5122.0,FAD189,FAD189_M1,5xFAD,cortex,FA18:1,"TG(54:4), TG(55:11)",331,14.63,0.02999999999999936,478.0,399.0,16.61,80
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-9,790.7,601.5,14.68,56147.0,1529,14.68,56147.0,FAD189,FAD189_M1,5xFAD,cortex,FA18:1,"TG(54:4), TG(55:11)",354,14.68,0.019999999999999574,7201.0,6628.0,16.61,80
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M2_5xFAD_cortex_O3on_01,n-9,790.7,601.5,14.77,468.0,1533,14.46,16842.0,FAD189,FAD189_M2,5xFAD,cortex,FA18:1,"TG(54:4), TG(55:11)",355,14.77,0.10999999999999943,81.0,58.0,,84
"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD93_F4_5xFAD_dienc_O3on_01,n-9,790.7,601.5,14.68,3450.0,1514,14.68,3450.0,DOD93,DOD93_F4,5xFAD,dienc,FA18:1,"TG(54:4), TG(55:11)",356,14.68,0.019999999999999574,440.0,369.0,,66
"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD94_F4_5xFAD_dienc_O3on_01,n-9,790.7,601.5,14.68,1830.0,1518,14.68,1830.0,DOD94,DOD94_F4,5xFAD,dienc,FA18:1,"TG(54:4), TG(55:11)",357,14.68,0.019999999999999574,332.0,272.0,,70
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD185_M1_5xFAD_dienc_O3on_01,n-9,790.7,601.5,14.68,3355.0,1522,14.68,3355.0,FAD185,FAD185_M1,5xFAD,dienc,FA18:1,"TG(54:4), TG(55:11)",358,14.68,0.019999999999999574,460.0,410.0,,74
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-7,818.7,601.5,14.72,474.0,2150,14.4,9609.0,FAD185,FAD185_M3,5xFAD,dienc,FA18:1,"TG(54:4), TG(55:11)",336,14.72,0.0600000000000005,22.0,0.0,,77
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-9,790.7,601.5,14.68,2038.0,1526,14.46,62317.0,FAD185,FAD185_M3,5xFAD,dienc,FA18:1,"TG(54:4), TG(55:11)",359,14.68,0.019999999999999574,136.0,126.0,,77
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-7,818.7,601.5,14.67,674.0,2154,14.67,674.0,FAD189,FAD189_M1,5xFAD,dienc,FA18:1,"TG(54:4), TG(55:11)",337,14.67,0.009999999999999787,56.0,42.0,24.05,81
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-9,790.7,601.5,14.72,8886.0,1530,14.72,8886.0,FAD189,FAD189_M1,5xFAD,dienc,FA18:1,"TG(54:4), TG(55:11)",360,14.72,0.0600000000000005,1043.0,1010.0,24.05,81
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M2_5xFAD_dienc_O3on_01,n-7,818.7,601.5,14.45,733.0,2158,14.45,733.0,FAD189,FAD189_M2,5xFAD,dienc,FA18:1,"TG(54:4), TG(55:11)",338,14.45,0.21000000000000085,114.0,86.0,1.59,85
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M2_5xFAD_dienc_O3on_01,n-9,790.7,601.5,14.68,811.0,1534,14.5,22156.0,FAD189,FAD189_M2,5xFAD,dienc,FA18:1,"TG(54:4), TG(55:11)",361,14.68,0.019999999999999574,131.0,137.0,1.59,85
"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD93_F4_5xFAD_hippo_O3on_01,n-9,790.7,601.5,14.72,1349.0,1515,15.03,1359.0,DOD93,DOD93_F4,5xFAD,hippo,FA18:1,"TG(54:4), TG(55:11)",362,14.72,0.0600000000000005,233.0,274.0,,67
"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD94_F4_5xFAD_hippo_O3on_01,n-9,790.7,601.5,14.77,1717.0,1519,14.77,1717.0,DOD94,DOD94_F4,5xFAD,hippo,FA18:1,"TG(54:4), TG(55:11)",363,14.77,0.10999999999999943,222.0,190.0,,71
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD185_M1_5xFAD_hippo_O3on_01,n-9,790.7,601.5,14.68,2489.0,1523,14.68,2489.0,FAD185,FAD185_M1,5xFAD,hippo,FA18:1,"TG(54:4), TG(55:11)",364,14.68,0.019999999999999574,348.0,225.0,,75
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD185_M3_5xFAD_hippo_O3on_01,n-9,790.7,601.5,14.77,623.0,1527,14.5,19892.0,FAD185,FAD185_M3,5xFAD,hippo,FA18:1,"TG(54:4), TG(55:11)",365,14.77,0.10999999999999943,108.0,151.0,,78
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M1_5xFAD_hippo_O3on_01,n-9,790.7,601.5,14.68,2586.0,1531,14.68,2586.0,FAD189,FAD189_M1,5xFAD,hippo,FA18:1,"TG(54:4), TG(55:11)",366,14.68,0.019999999999999574,462.0,361.0,,82
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M2_5xFAD_hippo_O3on_01,n-9,790.7,601.5,14.46,778.0,1535,14.46,778.0,FAD189,FAD189_M2,5xFAD,hippo,FA18:1,"TG(54:4), TG(55:11)",367,14.46,0.1999999999999993,101.0,92.0,,86
"[TG(55:8),TG(54:1)]_FA18:1",11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-9,796.7,607.5,16.99,991.0,1644,18.05,1107.0,FAD185,FAD185_M3,5xFAD,cereb,FA18:1,"TG(54:1), TG(55:8)",374,16.99,0.10999999999999943,131.0,110.0,,87
"[TG(55:8),TG(54:1)]_FA18:1",11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-9,796.7,607.5,16.85,1307.0,1646,16.85,1307.0,FAD185,FAD185_M3,5xFAD,dienc,FA18:1,"TG(54:1), TG(55:8)",375,16.85,0.029999999999997584,134.0,101.0,,88
"[TG(55:9),TG(54:2)]_FA18:1",11292023_DOD93_F4_5xFAD_cereb_O3on_01,n-9,794.7,605.5,17.08,2329.0,1608,17.08,2329.0,DOD93,DOD93_F4,5xFAD,cereb,FA18:1,"TG(54:2), TG(55:9)",436,17.08,0.020000000000003126,294.0,269.0,,89
"[TG(55:9),TG(54:2)]_FA18:1",11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-9,794.7,605.5,17.03,4075.0,1612,17.03,4075.0,DOD94,DOD94_F4,5xFAD,cereb,FA18:1,"TG(54:2), TG(55:9)",437,17.03,0.07000000000000028,553.0,470.0,,93
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD185_M1_5xFAD_cereb_O3on_01,n-9,794.7,605.5,17.12,1402.0,1616,15.88,1532.0,FAD185,FAD185_M1,5xFAD,cereb,FA18:1,"TG(54:2), TG(55:9)",438,17.12,0.019999999999999574,214.0,221.0,,97
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD189_M2_5xFAD_cereb_O3on_01,n-9,794.7,605.5,16.99,1064.0,1628,16.85,13067.0,FAD189,FAD189_M2,5xFAD,cereb,FA18:1,"TG(54:2), TG(55:9)",439,16.99,0.11000000000000298,104.0,69.0,,105
"[TG(55:9),TG(54:2)]_FA18:1",11292023_DOD93_F4_5xFAD_cortex_O3on_01,n-9,794.7,605.5,17.12,2027.0,1609,17.12,2027.0,DOD93,DOD93_F4,5xFAD,cortex,FA18:1,"TG(54:2), TG(55:9)",440,17.12,0.019999999999999574,334.0,357.0,,90
"[TG(55:9),TG(54:2)]_FA18:1",11292023_DOD94_F4_5xFAD_cortex_O3on_01,n-9,794.7,605.5,17.03,3034.0,1613,17.03,3034.0,DOD94,DOD94_F4,5xFAD,cortex,FA18:1,"TG(54:2), TG(55:9)",441,17.03,0.07000000000000028,421.0,377.0,,94
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD185_M1_5xFAD_cortex_O3on_01,n-9,794.7,605.5,17.03,1610.0,1617,17.03,1610.0,FAD185,FAD185_M1,5xFAD,cortex,FA18:1,"TG(54:2), TG(55:9)",442,17.03,0.07000000000000028,259.0,242.0,,98
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD189_M2_5xFAD_cortex_O3on_01,n-9,794.7,605.5,17.08,561.0,1629,16.9,1774.0,FAD189,FAD189_M2,5xFAD,cortex,FA18:1,"TG(54:2), TG(55:9)",443,17.08,0.020000000000003126,70.0,17.0,,106
"[TG(55:9),TG(54:2)]_FA18:1",11292023_DOD93_F4_5xFAD_dienc_O3on_01,n-7,822.7,605.5,17.02,463.0,2234,17.02,463.0,DOD93,DOD93_F4,5xFAD,dienc,FA18:1,"TG(54:2), TG(55:9)",424,17.02,0.08000000000000185,74.0,62.0,4.85,91
"[TG(55:9),TG(54:2)]_FA18:1",11292023_DOD93_F4_5xFAD_dienc_O3on_01,n-9,794.7,605.5,17.03,2860.0,1610,17.03,2860.0,DOD93,DOD93_F4,5xFAD,dienc,FA18:1,"TG(54:2), TG(55:9)",444,17.03,0.07000000000000028,408.0,301.0,4.85,91
"[TG(55:9),TG(54:2)]_FA18:1",11292023_DOD94_F4_5xFAD_dienc_O3on_01,n-9,794.7,605.5,17.03,2548.0,1614,17.03,2548.0,DOD94,DOD94_F4,5xFAD,dienc,FA18:1,"TG(54:2), TG(55:9)",445,17.03,0.07000000000000028,348.0,309.0,,95
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD185_M1_5xFAD_dienc_O3on_01,n-9,794.7,605.5,17.03,1652.0,1618,17.03,1652.0,FAD185,FAD185_M1,5xFAD,dienc,FA18:1,"TG(54:2), TG(55:9)",446,17.03,0.07000000000000028,322.0,305.0,,99
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-9,794.7,605.5,17.25,669.0,1622,16.9,7040.0,FAD185,FAD185_M3,5xFAD,dienc,FA18:1,"TG(54:2), TG(55:9)",447,17.25,0.14999999999999858,88.0,82.0,,101
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-9,794.7,605.5,17.16,1402.0,1626,15.88,1544.0,FAD189,FAD189_M1,5xFAD,dienc,FA18:1,"TG(54:2), TG(55:9)",448,17.16,0.05999999999999872,275.0,192.0,,103
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD189_M2_5xFAD_dienc_O3on_01,n-9,794.7,605.5,17.03,530.0,1630,16.85,2831.0,FAD189,FAD189_M2,5xFAD,dienc,FA18:1,"TG(54:2), TG(55:9)",449,17.03,0.07000000000000028,51.0,124.0,,107
"[TG(55:9),TG(54:2)]_FA18:1",11292023_DOD93_F4_5xFAD_hippo_O3on_01,n-9,794.7,605.5,17.12,1901.0,1611,17.12,1901.0,DOD93,DOD93_F4,5xFAD,hippo,FA18:1,"TG(54:2), TG(55:9)",450,17.12,0.019999999999999574,270.0,239.0,,92
"[TG(55:9),TG(54:2)]_FA18:1",11292023_DOD94_F4_5xFAD_hippo_O3on_01,n-9,794.7,605.5,17.12,2445.0,1615,17.12,2445.0,DOD94,DOD94_F4,5xFAD,hippo,FA18:1,"TG(54:2), TG(55:9)",451,17.12,0.019999999999999574,317.0,246.0,,96
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD185_M1_5xFAD_hippo_O3on_01,n-9,794.7,605.5,17.08,2765.0,1619,17.08,2765.0,FAD185,FAD185_M1,5xFAD,hippo,FA18:1,"TG(54:2), TG(55:9)",452,17.08,0.020000000000003126,371.0,340.0,,100
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD185_M3_5xFAD_hippo_O3on_01,n-9,794.7,605.5,17.21,501.0,1623,16.9,2218.0,FAD185,FAD185_M3,5xFAD,hippo,FA18:1,"TG(54:2), TG(55:9)",453,17.21,0.10999999999999943,85.0,50.0,,102
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD189_M1_5xFAD_hippo_O3on_01,n-9,794.7,605.5,17.08,1485.0,1627,17.21,1836.0,FAD189,FAD189_M1,5xFAD,hippo,FA18:1,"TG(54:2), TG(55:9)",454,17.08,0.020000000000003126,243.0,216.0,,104
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD189_M2_5xFAD_hippo_O3on_01,n-9,794.7,605.5,17.25,168.0,1631,16.9,882.0,FAD189,FAD189_M2,5xFAD,hippo,FA18:1,"TG(54:2), TG(55:9)",455,17.25,0.14999999999999858,28.0,20.0,,108
"[TG(56:10),TG(55:3)]_FA18:1",11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-9,806.7,617.5,16.27,148.0,1958,13.25,1360.0,FAD185,FAD185_M3,5xFAD,dienc,FA18:1,"TG(55:3), TG(56:10)",459,16.27,0.05999999999999872,25.0,0.0,,109
"[TG(56:11),TG(55:4)]_FA18:1",11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-9,804.7,615.5,15.07,928.0,1884,15.07,928.0,FAD185,FAD185_M3,5xFAD,cereb,FA18:1,"TG(55:4), TG(56:11)",466,15.07,0.009999999999999787,84.0,61.0,,110
"[TG(56:11),TG(55:4)]_FA18:1",11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-9,804.7,615.5,15.12,178.0,1886,13.25,1016.0,FAD185,FAD185_M3,5xFAD,dienc,FA18:1,"TG(55:4), TG(56:11)",467,15.12,0.05999999999999872,21.0,0.0,,111
"[TG(56:7),]_FA18:1",11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-9,812.8,623.6,13.21,564.0,2004,13.21,564.0,FAD185,FAD185_M3,5xFAD,cereb,FA18:1,TG(56:7),482,13.21,0.11000000000000121,56.0,26.0,,112
"[TG(56:7),]_FA18:1",11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-7,840.8,623.6,13.11,476.0,2486,13.11,476.0,FAD185,FAD185_M3,5xFAD,dienc,FA18:1,TG(56:7),481,13.11,0.009999999999999787,50.0,23.0,1.65,113
"[TG(56:7),]_FA18:1",11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-9,812.8,623.6,13.16,658.0,2006,13.16,658.0,FAD185,FAD185_M3,5xFAD,dienc,FA18:1,TG(56:7),483,13.16,0.0600000000000005,55.0,38.0,1.65,113
"[TG(57:10),TG(56:3)]_FA18:1",11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-7,848.7,631.5,16.62,435.0,2700,16.62,435.0,FAD185,FAD185_M3,5xFAD,cereb,FA18:1,"TG(56:3), TG(57:10)",488,16.62,0.0799999999999983,47.0,61.0,7.26,114
"[TG(57:10),TG(56:3)]_FA18:1",11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-9,820.7,631.5,16.67,4240.0,2220,16.67,4240.0,FAD185,FAD185_M3,5xFAD,cereb,FA18:1,"TG(56:3), TG(57:10)",490,16.67,0.029999999999997584,461.0,443.0,7.26,114
"[TG(57:10),TG(56:3)]_FA18:1",11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-9,820.7,631.5,16.71,1184.0,2222,15.56,1425.0,FAD185,FAD185_M3,5xFAD,dienc,FA18:1,"TG(56:3), TG(57:10)",491,16.71,0.010000000000001563,147.0,156.0,,115
"[TG(57:11),TG(56:4)]_FA18:1",11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-9,818.7,629.5,15.56,3814.0,2172,14.4,3902.0,FAD185,FAD185_M3,5xFAD,cereb,FA18:1,"TG(56:4), TG(57:11)",504,15.56,0.02999999999999936,442.0,466.0,,116
"[TG(57:11),TG(56:4)]_FA18:1",11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-9,818.7,629.5,15.83,2394.0,2177,15.83,2394.0,FAD189,FAD189_M1,5xFAD,cortex,FA18:1,"TG(56:4), TG(57:11)",506,15.83,0.2400000000000002,327.0,321.0,,118
"[TG(57:11),TG(56:4)]_FA18:1",11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-9,818.7,629.5,15.56,1895.0,2174,15.56,1895.0,FAD185,FAD185_M3,5xFAD,dienc,FA18:1,"TG(56:4), TG(57:11)",507,15.56,0.02999999999999936,125.0,111.0,,117
"[TG(57:12),TG(56:5)]_FA18:1",11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-9,816.7,627.5,14.36,1239.0,2124,14.36,1239.0,FAD185,FAD185_M3,5xFAD,cereb,FA18:1,"TG(56:5), TG(57:12)",514,14.36,0.009999999999999787,122.0,121.0,,119
"[TG(57:12),TG(56:5)]_FA18:1",11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-9,816.7,627.5,14.36,386.0,2126,14.76,519.0,FAD185,FAD185_M3,5xFAD,dienc,FA18:1,"TG(56:5), TG(57:12)",515,14.36,0.009999999999999787,44.0,42.0,,120
"[TG(57:9),TG(56:2)]_FA18:1",11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-9,822.8,633.6,17.96,252.0,2270,17.91,879.0,FAD185,FAD185_M3,5xFAD,dienc,FA18:1,"TG(56:2), TG(57:9)",522,17.96,0.07000000000000028,20.0,0.0,,121
