lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cortex,DOD94_F3_Female_WT_cortex,DOD94_F4_Female_5xFAD_cortex,FAD184_F3_Female_WT_cortex,FAD184_F4_Female_WT_cortex,FAD185_M1_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_cortex,FAD185_M4_Male_WT_cortex,FAD189_M1_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_cortex,FAD189_M3_Male_WT_cortex,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F3_Female_WT_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,FAD184_F3_Female_WT_diencephalon,FAD184_F4_Female_WT_diencephalon,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,FAD189_M3_Male_WT_diencephalon,Blank_Blank_Blank_Blank_Blank
[TG(54:6)]_FA18:2,1.8869457755620527,12.81612695913701,41.37602020898203,1.25588575771851e-10,7.946555568936533e-9,TAG,3539799.3696289062,1847658.8615722656,1385713.4318847656,4573406.143310547,2400409.9477539062,22957334.862060547,183587641.1982422,175367567.3083496,177265778.33764648,21784481.135742188,20166002.385253903,672163.7639160156,3730279.6740722656,869891.51708984375,1030976.069580078,905514.2253417968,7462910.816894531,62955374.38867188,5947622.3974609375,50233617.5546875,18335232.76660156,2410375.92578125,172625.4111328125
[TG(60:12)|TG(59:5)]_FA20:4,1.8822171017771407,7.021354465498769,41.1811463479612,1.3875449556334663e-10,8.610783791979222e-9,TAG,264225.53857421875,333892.88513183594,283665.0798339844,1274625.2016601562,207449.9952392578,1219035.4858398438,1064297.1088867188,1846392.3701171875,999247.4278564452,473001.4139404297,1460565.5405273438,103836.56762695312,178824.45190429688,149514.63110351562,119073.4093017578,138227.62866210938,338006.94274902344,330779.0209960937,132553.54956054688,330656.2628173828,449674.1533203125,156219.93200683594,69197.26501464844
[TG(53:9)|TG(52:2)]_FA16:0,1.8754675096307838,10.980078283956122,40.90475152083377,1.5983206708987037e-10,9.731661896207768e-9,TAG,2291749.037597656,1455106.1042480469,1294377.3842773438,2801041.6616210938,1688449.837890625,5242691.516113281,46254222.09472656,60053237.93701172,32442350.66455078,3969738.655517578,7061522.665039063,1164083.193359375,2639785.505859375,1184027.5830078125,725826.689453125,1083528.7001953125,6075759.0595703125,11968667.80053711,2079272.6528320312,8060263.1826171875,4311036.671875,1445165.40234375,174264.39233398438
[TG(54:5)]_FA18:1,1.8734260858476235,12.644891108605243,40.8211858722384,1.6681479598654536e-10,9.968728641640405e-9,TAG,3272203.842773437,1767352.9545898438,1290010.365600586,4231123.361328125,2233515.6538085938,22469760.424560547,169298048.9790039,153986293.27246094,148964901.45141602,19485955.134033203,17519111.33227539,625359.5280761719,3325577.0935058594,917541.071044922,998358.167236328,788676.44189453125,6368749.029785156,55766738.40234375,5603951.59765625,46938048.02734375,14474098.505859377,2220438.790283203,124003.70825195312
[TG(52:5)]_FA16:0,1.8643661399381628,7.388715034863286,40.450757014252304,2.016343109487932e-10,1.183043493512283e-8,TAG,176011.79095458984,137546.95043945312,139681.41079711914,205014.6739501953,140642.6502685547,414879.3082885742,3452292.2205810547,3588301.330932617,4898681.806945801,380540.6869812012,480069.2538757324,81027.28601074219,198820.8555908203,113986.26776123048,101215.04708862305,110606.10757446288,254931.61657714844,861978.3775024414,174935.93035888672,1033137.5595703124,309507.3662109375,121002.12811279295,35542.66250610352
[TG(54:9)|TG(53:2)]_FA18:0,1.8617929213794346,7.595726626296282,40.34593632261384,2.1274748278492163e-10,1.2070327056377509e-8,TAG,160252.45153808594,129808.2490234375,126004.46997070312,185671.31176757807,132846.77001953125,467439.0144042969,4698753.787231445,5051322.475830078,3918464.5502929688,552309.744140625,559481.1168823242,86930.34649658203,171233.13232421875,106243.24731445312,99258.2860107422,133004.76818847656,296392.48303222656,1286718.239013672,195569.8325805664,881843.8800048828,452892.8747558594,203463.5333251953,48886.80364990234
[TG(62:14)|TG(61:7)|TG(60:0)]_FA22:6,1.8616914137560192,7.540972287062628,40.34175037683326,2.1320379368252803e-10,1.2070327056377509e-8,TAG,335519.5446777344,504334.2941894531,450336.0925292969,2144943.286010742,293471.1612548828,1883089.5119628904,1521949.8424072266,2360231.7893066406,1139254.7166748047,481705.76989746094,2157497.986694336,322237.82244873047,232678.3569946289,239416.17626953125,181883.33142089844,155627.59106445312,354312.0469970703,354922.364440918,213300.99536132807,469691.6528320313,654595.0833740234,223980.7748413086,78801.34576416016
[TG(50:3)]_FA18:1,1.8546075482847864,9.009909436787265,40.053870612167884,2.470547202175091e-10,1.3512636985455963e-8,TAG,540409.041015625,469407.6711425781,409480.0900878906,766775.8957519531,452862.8908691406,1347656.387451172,11186032.03100586,10594898.296142578,12458323.62084961,1399201.5444335938,2931287.295898437,213935.1154785156,715634.5302734375,277430.4001464844,225045.89453125,341248.1447753906,680750.0700683594,2799349.6091308594,520648.29833984375,2875242.4931640625,1191794.5620117188,597909.7990722656,90900.966064453125
[TG(54:11)|TG(53:4)]_FA18:1,1.855399088835621,7.154467918631724,40.085758236658876,2.4305454736742895e-10,1.3512636985455963e-8,TAG,128339.22814941406,99363.028076171875,102836.48815917967,136526.18872070312,119051.02856445312,391472.768371582,3567941.082763672,3535164.5479125977,2734975.620727539,472897.0760498047,461370.6737670898,67472.5451965332,115233.42742919922,87483.80700683594,73503.04602050781,88775.36633300781,193298.8961791992,850869.619934082,174985.57458496094,684385.6428222656,399235.0123291016,149582.01300048828,37672.02243041992
[TG(58:7)|TG(57:0)]_FA20:4,1.8486577867425409,9.152830816801833,39.81256614680683,2.795407879018095e-10,1.5034635375985655e-8,TAG,343217.86700439453,147697.05010986328,188327.313659668,243892.13793945312,233005.97705078125,1778683.4533081057,16304391.749145508,10064502.116394045,17543202.650390625,1577170.6771240234,853664.1517333984,175251.79272460938,224826.7969970703,205692.61584472656,127190.60919189452,175641.1312866211,1004728.8587646484,4355432.104003906,381427.88830566406,3790415.492675781,1616543.579711914,249859.7368774414,40370.902770996094
[TG(54:10)|TG(53:3)]_FA18:0,1.8390041255167495,6.951974005516328,39.42196065384633,3.414354050298973e-10,1.806249265625375e-8,TAG,109344.52801513672,77021.40563964844,83993.10583496094,114753.3286743164,92841.86602783205,323020.743347168,2982800.1506347656,3060689.9274902344,2567943.009399414,438251.8937988281,370954.4118347168,60930.58477783203,103632.10662841795,79596.925048828125,72872.4248046875,82360.145751953125,182505.0346069336,765611.1320800781,134648.44979858398,574702.0160522461,348486.58752441406,120235.46850585938,35282.08224487305
[TG(55:9)|TG(54:2)]_FA18:0,1.8343968973043907,12.70017255584993,39.236667389193144,3.7542320035292836e-10,1.954017205707903e-8,TAG,5134912.469238281,3012699.4794921875,2434586.905273437,7007404.674804688,3207255.908203125,22466129.80859375,166212090.7294922,171434169.5859375,130580360.55566406,20687776.190429688,20511875.078125,2025038.326171875,5918211.8486328125,2327750.0478515625,1831947.828125,1973981.6337890625,10897411.421875,57749567.3203125,6518961.537109375,30752217.77050781,16983914.890625,4528823.998046875,511983.2807617188
[TG(56:11)|TG(55:4)]_FA18:1,1.828816941498639,7.2532272970351785,39.01191032008502,4.2122783785343353e-10,2.157622591671476e-8,TAG,130586.78936767578,101844.22717285156,110745.48815917967,126410.52813720705,112244.58868408205,448364.6909179688,4512167.698547363,2961392.9420776367,3432863.2299194336,481808.2778930664,351357.2637939453,76828.92517089844,128084.04974365234,91169.00598144533,77865.94519042969,94748.14715576172,227090.65487670896,944363.4915771484,172721.23364257812,786997.5985107422,406025.4104003906,139022.08984375,44079.46292114258
[TG(53:10)|TG(52:3)]_FA16:1,1.8232684309892617,11.122264162121525,38.78959448182597,4.720374545186702e-10,2.343484408818075e-8,TAG,2545838.931640625,1523440.486328125,1517466.3486328125,2951218.7075195312,1957761.0537109373,5953399.6259765625,48544516.75292969,67465009.09033203,34417022.34228516,4475961.232421875,8304272.878417969,1234943.8217773438,2802351.283203125,1316223.2651367188,856863.0439453125,1230710.455078125,6489275.377929688,13667908.7421875,2420403.475585937,9072633.9033203125,5621495.01171875,1647507.033203125,190916.0751953125
PI(36:5),1.823335834726011,6.7611996734333335,38.79182870785735,4.714974749514037e-10,2.343484408818075e-8,PI,136354.0910949707,107140.74780273438,99914.54724121094,135205.9685974121,109164.90805053712,323328.59924316406,2142913.194091797,2280283.565765381,2935676.5111694336,319655.23794555664,341499.7436218262,65640.724609375,134499.76849365234,86314.5856628418,73297.90548706055,82106.50540161133,206890.6940307617,441943.0347900391,136212.53009033203,603687.8228149414,253305.31817626956,100541.44805908205,37556.10272216797
[TG(54:12)|TG(53:5)]_FA18:2,1.8152260463020877,7.298015679430807,38.46750773674283,5.567289600012071e-10,2.7220672029149925e-8,TAG,152412.7706298828,109515.40753173828,110740.0676574707,164987.9727783203,124762.28967285156,387231.3491821289,3630433.450256348,3995150.2713623047,3094882.8233032227,536182.1619262695,556712.8766479492,73493.60607910156,146347.31103515625,99506.12707519533,83543.1259765625,107376.46795654295,244640.3792724609,983996.6016845704,189689.21392822263,729555.7253417969,422596.7698364258,168529.61141967773,41791.243072509766
[TG(54:6)]_FA18:3,1.8061858504202355,13.564691613430583,38.107451227082635,6.695395719396579e-10,3.224782386043696e-8,TAG,7021183.376464844,4406888.814941406,2677371.928955078,12657177.97607422,4822494.712890625,50308571.39892578,284220192.3408203,301967201.86621094,242319491.0283203,43906126.97167969,51506672.08642578,1441539.787109375,8153654.6640625,1440793.6787109375,1665585.8408203125,1484112.1333007812,15093711.045898438,99262982.341796875,13936615.99609375,84445126.546875,36463069.52734375,5807384.080078125,382035.806640625
[TG(55:10)|TG(54:3)]_FA18:0,1.804306667833131,13.128094912759567,38.032719444376085,6.956814108481886e-10,3.3014175188339774e-8,TAG,4341483.104980469,2498001.790527344,1724045.8046875,7732535.418457031,2749094.9157714844,35589769.16113281,220154030.33203125,220460542.3310547,189409416.84033203,33513905.580566406,30496548.920166016,862139.87353515625,5141115.681640625,1030448.0170898438,1340795.6103515625,893951.5075683594,9829859.0166015625,81162737.4140625,8570327.67578125,62159403.82617188,25384622.48046875,3823978.486328125,228309.53759765625
[TG(53:6)]_FA18:3,1.791077529172062,7.424242857703074,37.50802332286547,9.103772334931846e-10,4.257662800699285e-8,TAG,174519.47265625,145417.92974853516,134262.9697265625,192076.6735229492,156530.57202148438,469617.4692993164,3922757.849182129,4290547.305664063,3292871.667114258,573778.557434082,589663.7638549805,97253.68701171876,182163.4520263672,122696.24908447266,109750.8667602539,147174.11041259766,279658.02056884766,969256.533203125,207199.53314208984,749111.1134033203,487878.3330078125,189999.03411865237,46627.563049316406
[TG(56:9)|TG(55:2)]_FA18:0,1.7823683892712072,7.398975701884491,37.16444570366002,1.0857543797549111e-9,5.00532769067014e-8,TAG,143921.04907226562,112266.22875976562,123291.7489013672,151893.3309326172,129609.01043701172,499378.1329345703,4480857.731689453,3410248.683654785,3724295.8260498047,660493.0238037109,510809.412902832,87169.26647949219,149121.87127685547,108140.42712402344,95584.52734375,125868.46826171876,310024.541015625,1087272.1239013672,179655.033203125,809475.525390625,415187.4709472656,180466.3916015625,55071.92364501953
[TG(52:6)]_FA16:1,1.779547460481872,7.506368003187607,37.05346123263644,1.1493438072701949e-9,5.223848543747773e-8,TAG,195583.53326416016,137767.71060180664,150405.6522216797,219078.71813964844,157031.11004638672,456400.798034668,3526881.751678467,3942889.41595459,5230338.9275512695,405723.330444336,564597.3616943359,80759.02557373047,203095.89483642575,120315.0692138672,109415.66802978516,120152.60864257812,271436.67907714844,986622.3880004884,218452.1571044922,1199004.9604492188,400021.8438720703,134448.20861816406,34136.28253173828
[TG(56:13)|TG(55:6)]_FA18:3,1.7609472330855889,7.402878332694903,36.32497928248631,1.670095548520103e-9,7.485275465381073e-8,TAG,150046.0111694336,121981.9896850586,124547.82818603516,157120.7120361328,122493.32958984376,541025.3796386719,4719195.406738281,3220334.064086914,3895673.567504883,549538.6759033203,391927.5516357422,93086.08642578124,153651.8514404297,108875.50659179688,89127.20574951172,118013.64837646484,297781.7637939453,1076853.984741211,179623.59375,843614.66796875,483770.61584472656,165908.11071777344,55351.30422973633
[TG(56:10)|TG(55:3)]_FA18:0,1.7587886869164449,7.131423941952497,36.24077938556729,1.7438312006352192e-9,7.708689430753223e-8,TAG,117808.6883544922,81925.60559082031,97204.68688964844,114761.12817382812,96502.54724121094,408480.0627441406,3984482.684997559,2706693.838195801,3294660.353088379,442511.0906982422,289315.66387939453,69537.28515625,119112.2684326172,87332.44580078125,72843.9252319336,85008.92578125,213843.7562866211,1026385.3880615234,136095.6102294922,703580.6931152344,376872.3681640625,125151.669921875,42357.52313232422
[TG(56:10)|TG(55:3)]_FA18:1,1.7521953658846736,7.498384900852647,35.98432443020285,1.989113219092396e-9,8.674146429744814e-8,TAG,159745.05078125,121049.56854248048,142412.470703125,163159.5916748047,150480.74963378906,539786.5776977539,4944599.091064453,3595287.0986328125,3761875.353393554,702262.0393066406,568349.6607666016,96835.1864013672,157213.53118896484,122666.86834716795,95709.38684082033,130242.40753173828,318294.7423095703,1132206.389038086,205444.55517578125,919035.2043457032,473743.8145751953,214754.25512695312,55790.32385253906
[TG(54:10)|TG(53:3)]_FA18:1,1.7475777051162689,7.82506489655066,35.80517071462236,2.1806837270199977e-9,9.382755182791376e-8,TAG,217804.5938720703,169035.15307617188,188096.4539794922,232561.65759277344,199668.7723388672,624665.3228759766,5475008.782104492,5748957.559997559,4092704.561889648,621692.7869873047,728295.3298339844,113350.22857666016,214289.435546875,144567.85009765625,98360.9874267578,174893.8927001953,437787.0723876953,1422096.655883789,272514.9182128906,1037928.5756835938,680538.32470703125,282458.7197265625,50050.663146972656
[TG(50:4)]_FA18:2,1.7427483008357365,9.33824485646474,35.618274662638086,2.400252194522627e-9,1.0159057575252147e-7,TAG,744502.91064453125,689012.48974609375,591164.73974609375,1038074.9685058594,650464.3874511719,1656877.4025878906,12616297.28076172,13118062.01147461,15239463.75732422,1796157.4223632812,3869446.4096679688,303080.1611328125,1094264.977294922,362515.427734375,322593.0234375,567822.46142578125,1099208.5341796875,3601143.6376953125,644120.51025390625,3298447.467773437,1574240.7426757812,874385.13134765625,187771.9123535156
[TG(56:12)|TG(55:5)]_FA18:2,1.7422565211201946,7.277897461096481,35.59903967702121,2.4240701372619007e-9,1.0159057575252147e-7,TAG,136555.52996826172,91918.5460205078,114526.10729980467,140432.40942382812,104868.70739746094,425760.7111206055,4283353.807250977,3015674.9809570312,3607854.417114258,521071.9340820313,369417.16497802734,76249.1654663086,135641.83013916016,98518.74700927734,76750.60528564453,106581.3271484375,251167.9793701172,1074928.2745361328,168735.27380371094,800673.3103027344,417338.6456298828,151921.30920410156,46758.3432006836
[TG(55:11)|TG(54:4)]_FA18:1,1.7408142930599038,13.359648731600126,35.543573276106855,2.494085576701829e-9,1.0318479687201028e-7,TAG,6076627.572753906,3819274.6552734375,2426610.169921875,10527541.293945312,4125983.520507813,43000087.58300781,254875581.7978516,252859642.5842285,206700345.9321289,38424882.85107422,42645629.27832031,1250513.1635742188,6772027.220947266,1410286.208984375,1501292.4506835938,1156823.012451172,11130760.516601562,92651830.921875,12773319.232421877,78415865.953125,29900195.0546875,4930041.76953125,263154.5986328125
[TG(54:5)]_FA18:2,1.7390996611704963,13.516012156104173,35.47732939928355,2.580363998990416e-9,1.0540296993344395e-7,TAG,6629955.024169922,4062577.022216797,2713335.9252929688,11471152.115234377,4354715.109863281,42765267.07421875,274704184.6894531,284813058.19384766,243105685.3540039,41728698.564941406,48269624.12646485,1309100.5444335938,7696528.056152344,1219591.30859375,1572066.3037109375,1359320.7255859375,12913048.1796875,102515363.57421876,13815622.654296877,84915727.296875,37632486.71777344,5377369.556152344,356736.9655761719
[TG(54:5)]_FA18:3,1.7059440097151306,13.122544002003375,34.20660589964365,4.956043207374328e-9,1.9991439287746194e-7,TAG,8161383.079101562,4798174.0634765625,3654404.4072265625,10674971.7734375,5452906.95703125,31108026.01953125,207756667.5556641,227533977.7705078,160982949.77734375,26541942.56640625,33315398.057617188,3342135.0439453125,9120615.2783203125,3480998.25390625,2349270.6494140625,3358846.0712890625,19196420.65234375,72305130.765625,10091001.6484375,48681706.8203125,24288603.046875,6521340.521484375,720653.3662109375
[TG(56:7)|TG(55:0)]_FA20:4,1.6963828271573342,13.525770893014066,33.84380477601053,5.9718957429720216e-9,2.3791737731568782e-7,TAG,5679437.810791016,3266080.7163085938,2229948.0498046875,9162682.205810549,3602588.0432128906,47997009.96533203,286226400.5241699,282232809.7128906,242104683.90039065,44754154.28271485,42543445.16333008,1035321.1730957032,6194123.772949219,1253931.955078125,1351201.0075683594,1102955.0170898438,13150092.05859375,108169870.19921876,12554193.486328123,88294050.359375,42866012.47265625,4719165.932861328,337624.623046875
